biome,N,ncom,alt_stat,frt,srichness,isimpson
bor,10,902,18,97.11024237335205,1,1.0
bor,10,903,20,87.1265080509513,2,1.0242184611200993
bor,10,903,21,88.04414750882738,3,1.0405972531608596
bor,10,904,18,153.29500704673896,1,1.0
bor,10,905,48,62.15744754638922,5,3.632468341421336
bor,10,905,77,60.96143835617268,6,3.455891474555787
bor,10,905,104,33.0095186767713,6,4.501424128362537
bor,10,905,127,39.13685721634397,7,4.913671090029583
bor,10,906,21,18.27915395747935,3,1.8833945362134314
bor,10,906,203,16.940483426059608,3,1.782999456070592
bor,10,906,204,14.847124100911435,4,2.1433793024295795
bor,10,907,18,97.23421570908694,1,1.0
bor,10,908,22,102.41009237950018,2,1.3973693810189032
bor,10,908,23,90.48667496886142,3,1.4524784154580066
bor,10,908,38,83.9651265382067,3,1.4686249283413373
bor,10,909,18,416.42513688644794,1,1.0
bor,10,909,21,178.21029273479485,3,1.301535189769955
bor,10,910,18,43.50026539949666,1,1.0
bor,10,911,18,162.88717734726944,1,1.0
bor,10,912,26,17.444222179722587,2,1.7379107582158608
bor,10,913,105,46.130568239485456,7,5.4685823186835005
bor,10,913,128,45.5514280906606,8,5.78982247291901
bor,10,914,150,9.065069637037757,6,2.8511596887111255
bor,10,915,19,80.79040701280512,2,1.1036384900594518
bor,10,916,60,7.61397009239478,5,1.923387729081646
bor,10,917,30,26.308154573845286,3,1.1400305701263733
bor,10,918,96,34.12476201524442,4,2.2713678074114063
bor,10,918,102,36.21431993805354,5,2.462677466273102
bor,10,919,18,107.48517365480944,1,1.0
bor,10,920,261,23.77514422946075,5,3.863305996631849
bor,10,921,250,37.707855731855865,6,3.9107727782343114
bor,10,922,18,170.44411751374372,1,1.0
bor,10,923,94,14.414090279036055,4,3.652944546101904
bor,10,924,16,16.639669772218223,5,3.3853842782357098
bor,10,924,268,15.655612895328748,6,3.5214930617682145
bor,10,925,53,51.16178126450124,3,1.978425026585832
bor,10,925,54,35.10916156611467,4,2.099433947179291
bor,10,926,18,11.125874960422012,1,1.0
bor,10,927,18,59.29726479316014,1,1.0
bor,10,928,42,9.118989263278065,3,1.6369311206078534
bor,10,928,43,8.766344628694794,4,1.4184930694137339
bor,10,929,18,183.5111794688039,1,1.0
bor,10,930,40,9.341609145348999,4,3.7438034907692725
bor,10,931,18,330.17889825754395,1,1.0
bor,10,932,20,83.4914202067862,2,1.3724886403798058
bor,10,933,24,65.95850602629547,3,1.4407671270851263
bor,10,934,19,35.67399217221814,2,1.3042204963614616
bor,10,934,21,30.59099006483174,3,1.3865798880080868
bor,10,935,18,56.23461133346177,1,1.0
bor,10,936,163,8.98744900927047,5,3.6789302510885626
bor,10,937,18,205.08108422765096,1,1.0
bor,10,938,18,8.830861588747899,1,1.0
bor,10,939,10,16.625652968035723,4,1.5355362476519947
bor,10,939,219,16.61115068493071,4,1.5941131031449853
bor,10,939,221,16.626275555935557,5,1.5678528820764501
bor,10,939,222,17.33225926172293,6,1.6208973577235375
bor,10,939,227,17.144085110388225,7,1.6552066906640863
bor,10,940,18,150.7035363817126,1,1.0
bor,10,941,18,22.50089601542976,1,1.0
bor,10,942,18,195.91962862225577,1,1.0
bor,10,943,27,12.040460591622292,3,1.1888921933225807
bor,10,943,57,13.30299165019238,3,1.4386896637428863
bor,10,943,58,12.706397629455976,4,1.3516295401161833
bor,10,944,224,34.355773752148686,5,4.549996504540039
bor,10,945,48,17.587292073152984,5,2.1702108686613726
bor,10,945,49,16.44613430526354,6,2.001602619380424
bor,10,946,82,12.18702207710716,4,2.7717830307679163
bor,10,947,22,14.556986057312928,2,1.950688650792636
bor,10,948,51,16.770124504215854,3,2.180064417103075
bor,10,949,19,85.67684236370002,2,1.1197052357137527
bor,10,950,51,7.646921496601087,3,2.097417416081333
bor,10,951,209,22.597681208320974,5,2.5501359193385
bor,10,951,210,22.897398517028957,6,2.537352719405804
bor,10,952,18,76.49801413211266,1,1.0
bor,10,953,18,32.160879232394755,1,1.0
bor,10,954,105,32.9404916693231,7,6.456656254349457
bor,10,955,31,34.283507649620766,4,3.3396709542787097
bor,10,956,88,21.02011122249871,4,1.9738829627138252
bor,10,957,18,9.01566263897623,1,1.0
bor,10,958,223,16.6866367003274,4,3.7581078733377
bor,10,959,18,51.480408795050046,1,1.0
bor,10,960,18,76.1494087883092,1,1.0
bor,10,960,20,53.5623803211176,2,1.048325557263609
bor,10,961,18,123.76942044233822,1,1.0
bor,10,962,18,26.42279113939839,1,1.0
bor,10,962,22,24.433347587612698,2,1.1149691801984156
bor,10,963,115,23.891147031381454,5,2.0907129866721403
bor,10,963,116,22.683436519751506,6,1.9454790900324221
bor,10,964,20,53.98982197392052,2,1.233085663424064
bor,10,965,41,32.44541896460241,5,2.030032462790807
bor,10,965,45,30.377129969934643,5,2.0035952175528933
bor,10,965,49,32.018651353748936,6,2.113519724706738
bor,10,966,18,87.60687565818648,1,1.0
bor,10,967,23,415.7369863007908,3,1.2713127505416828
bor,10,967,39,159.93459230398582,4,2.119609285916588
bor,10,968,46,12.711906443803928,4,1.532829964760518
bor,10,968,102,13.106436119722707,5,1.5398007092128896
bor,10,969,18,52.51463992443377,1,1.0
bor,10,970,18,377.8973656471108,1,1.0
bor,10,970,19,263.4853065904598,2,1.2860408846681903
bor,10,970,21,40.645483906894384,3,2.523420832981051
bor,10,971,22,265.97743921623106,2,1.1218043943242573
bor,10,972,56,20.920095193869223,5,3.239788325598882
bor,10,972,69,21.34370571563677,5,3.5910029871080904
bor,10,972,70,20.949228280397875,6,3.6311890780266194
bor,10,973,20,36.979042968821254,2,1.3256714282086592
bor,10,974,25,13.851784053978852,4,3.4771776080688714
bor,10,974,33,12.937068805575127,5,3.8066017301526096
bor,10,975,22,27.622556462539233,2,1.2731533947368054
bor,10,975,24,27.446063994884806,3,1.2840700237483327
bor,10,976,86,15.805597957833278,4,3.6812864720054264
bor,10,976,176,15.956211077431764,5,3.794070615664847
bor,10,977,18,148.50981255868655,1,1.0
bor,10,978,21,101.38113893011368,3,1.7616263001454555
bor,10,978,29,73.56192208902834,4,1.9643703097138716
bor,10,979,18,365.6136494544116,1,1.0
bor,10,980,19,106.96969924381678,2,1.0795369148550675
bor,10,981,29,18.675511807614118,4,3.032062307327958
bor,10,981,45,16.89974846797115,5,2.6869698794184527
bor,10,981,101,18.089626761959895,6,2.9692116077299304
bor,10,982,86,16.76249445849067,4,2.900932680794958
bor,10,982,114,19.207204531070374,5,3.4128347743097605
bor,10,983,49,47.27191827492819,6,1.7777504018788406
bor,10,984,18,241.29527259150305,1,1.0
bor,10,985,55,21.258248279893944,4,1.648319513685948
bor,10,986,95,25.629515091853595,5,2.8037106368916644
bor,10,987,20,417.2225780704357,2,1.4267007973237418
bor,10,987,24,146.3883158742072,3,1.7788203105701894
bor,10,987,55,48.46474265189408,4,2.254480347035549
bor,10,988,45,25.701778696151536,5,3.601232070035213
bor,10,988,49,26.16942424527521,6,3.44336764409799
bor,10,989,97,18.753902034039484,5,2.350415039054921
bor,10,989,103,18.710847416801297,6,2.4294117169789495
bor,10,990,38,15.08025136843623,3,2.9176789218400256
bor,10,991,18,45.73991793638371,1,1.0
bor,10,992,24,62.97066848501067,3,1.5272380979080473
bor,10,993,18,17.106319164905127,1,1.0
bor,10,994,18,23.03259873872467,1,1.0
bor,10,995,18,14.263646978684916,1,1.0
bor,10,996,32,12.897379933621785,4,1.980189957255088
bor,10,997,20,234.6895745111186,2,1.238798412811294
bor,10,997,24,312.5468793253897,3,1.2474799930799643
bor,10,998,230,22.959917730166286,6,3.4567122325755126
bor,10,999,18,292.31034592235574,1,1.0
bor,10,1000,18,324.4889488497239,1,1.0
med,50,1,52,228.2966663493919,3,2.424171213365843
med,50,1,65,121.96172257942946,4,1.9403168809335278
med,50,2,6,13.554283688247198,4,2.691904433265564
med,50,2,49,13.665235257352965,5,2.7644741803406996
med,50,2,50,14.496504296104703,6,2.8765482272275062
med,50,3,5,37.422955207415555,3,1.3795292526106604
med,50,3,15,36.34932690779684,4,1.4083671309326513
med,50,4,18,249.2495295226018,1,1.0
med,50,5,11,11.730203614188763,2,1.8390446797714655
med,50,5,12,11.599669256653158,3,1.9536482530651378
med,50,5,13,11.998663066384893,4,1.9953194395001739
med,50,6,24,35.85099552941769,4,1.7240033582014949
med,50,7,26,99.84794520547523,5,3.1604253531717066
med,50,7,41,89.97572841140932,6,4.272790315848375
med,50,8,3,15.207743507902975,3,2.05742318441097
med,50,8,40,14.989433332268039,4,2.0856489782994356
med,50,9,67,39.31362671658486,5,4.267015497638047
med,50,10,8,87.64444475317036,4,2.0493473550561276
med,50,10,9,77.64261258616513,5,2.3015515190859865
med,50,10,58,82.21752576184132,5,2.1929008213074455
med,50,10,59,85.917713085152,6,2.218327249410011
med,50,10,60,70.62415023677981,6,2.4334678996208305
med,50,10,61,78.62339814002225,7,2.3472470146795934
med,50,11,18,196.2989895924125,1,1.0
med,50,12,36,25.092226254379455,3,1.7799972368265178
med,50,13,18,34.80025883797387,1,1.0
med,50,14,20,18.710544176168348,2,1.8555703687791762
med,50,15,37,30.85773356650837,3,2.513347257772682
med,50,16,18,20.589669810884647,1,1.0
med,50,17,18,92.06048095780102,1,1.0
med,50,18,51,171.0012643946319,4,1.612425472796773
med,50,19,62,229.71662282684198,2,1.6686027625040296
med,50,20,28,57.72342859535502,4,2.1432231930217354
med,50,20,43,59.24738619067971,5,2.147852465190548
med,50,21,18,26.858897846668942,1,1.0
med,50,22,30,8.221974441469735,6,3.1784370799782646
med,50,23,62,27.215814717131057,2,1.0166602699225082
med,50,24,18,163.8747768488439,1,1.0
med,50,25,14,102.16178544533504,2,1.9720426651831682
med,50,25,64,105.40555104256418,3,2.003537334500838
med,50,26,2,6.819776448926003,2,1.0296152465868775
med,50,26,39,6.858395010514371,3,1.0361728027930757
med,50,27,18,13.07673559531938,1,1.0
med,50,28,62,127.34395336128738,2,1.6589472546202582
med,50,29,1,20.766537910840054,1,1.0
med,50,29,29,20.950005774067304,2,1.0128484240489808
med,50,30,33,24.225165833161654,5,2.0544110836326053
med,50,31,27,13.7903418647773,2,1.0508671496058644
med,50,32,18,280.2369486020764,1,1.0
med,50,33,21,11.830721288060133,4,2.9961245031411115
med,50,33,22,11.677689198265034,5,3.0596455727922702
med,50,34,34,18.40937343334536,2,1.9996329746509471
med,50,35,7,30.690104814174653,3,1.6430189284722185
med,50,35,55,30.83575322014104,4,1.7308634417406206
med,50,35,56,27.61523838847498,5,1.9255152010185919
med,50,36,47,8.569676867771836,4,2.538854782427554
med,50,36,48,8.50211433137166,5,2.578558880676007
med,50,37,18,10.579285365300448,1,1.0
med,50,38,10,14.059765049454626,1,1.0
med,50,38,62,13.91102214043893,2,1.0035767753357459
med,50,39,23,130.01701514046746,3,1.9282223301776067
med,50,39,35,30.166292710344013,4,3.762840096253879
med,50,39,45,21.621597580500893,5,2.885766657563139
med,50,40,25,404.32922374321106,2,1.5650893611218262
med,50,40,31,135.60402654620654,3,2.148320774805387
med,50,40,53,36.13549946180868,5,4.359584029445613
med,50,41,18,169.95877095759914,1,1.0
med,50,42,18,11.358338393963,1,1.0
med,50,43,4,21.002078602366442,6,2.2289983529412805
med,50,43,42,21.100637053819437,7,2.223401079265329
med,50,43,44,21.016647558614352,8,2.27861720668513
med,50,43,57,20.638684211770347,9,2.336623189122379
med,50,44,19,343.71053452608413,2,1.036950951035635
med,50,44,46,238.09649770533196,3,1.0396043498046559
med,50,45,18,90.56835504322342,1,1.0
med,50,46,62,20.678907966161066,2,1.9064337328555128
med,50,46,63,19.835638182214087,4,1.8793163740815833
med,50,47,10,41.26232174967346,1,1.0
med,50,47,62,42.38132672703076,2,1.0043190257976145
med,50,48,16,35.45088436874072,5,2.3439655965516644
med,50,48,17,38.38704325043883,6,2.16868236675974
med,50,48,66,38.793942636989854,6,2.4440881270098878
med,50,49,38,20.08339018308317,4,1.535004953308731
med,50,49,54,25.826869256880297,5,2.3900486924639543
med,50,50,32,10.999174114295048,5,3.2547974987878407
med,50,51,76,67.18475962469782,3,1.8998737300510748
med,50,51,77,63.50846505091702,4,2.0473396731492417
med,50,52,50,9.483453599587612,3,2.1435089082000287
med,50,53,59,50.34194718519516,3,2.342667391352267
med,50,53,87,56.74635740969845,4,2.1096633207468782
med,50,54,15,25.914975484181596,1,1.0
med,50,55,15,12.571976724687014,1,1.0
med,50,55,21,12.492640497038854,2,1.003462811306927
med,50,56,2,16.151350538811016,1,1.0
med,50,56,9,16.474564665368902,2,1.0041102567349065
med,50,56,83,16.406202734257395,3,1.0140442232792874
med,50,57,15,69.59696150953286,1,1.0
med,50,57,17,53.853519955213166,2,1.028391609673609
med,50,58,61,12.816713319415742,5,1.9052946753532007
med,50,58,64,13.296241289616097,6,2.0528099930709267
med,50,59,31,19.716613099897266,3,1.281913925444803
med,50,59,32,17.985258553790267,4,1.4127332292336472
med,50,59,33,16.880208808775638,5,1.5070316270476813
med,50,60,49,84.65732296100563,3,2.253470324940811
med,50,60,51,36.03130015369213,4,3.222504268378487
med,50,61,15,437.6702745973905,1,1.0
med,50,62,40,26.704369933853243,3,1.9717721600285427
med,50,62,41,24.6278744132497,4,1.992551502699523
med,50,62,42,27.084976176293413,5,2.0961978769615865
med,50,63,16,24.990040337176712,3,2.0378340765905762
med,50,63,18,26.274760015420053,3,2.287728213149188
med,50,63,19,25.25210580688442,4,2.4333853421600384
med,50,63,26,26.30323497949972,4,2.7999684015513306
med,50,63,27,24.92192390543879,5,2.9236119944703343
med,50,64,15,55.00196210957966,1,1.0
med,50,65,15,17.16976412167582,1,1.0
med,50,66,60,15.019396192236238,4,2.0591802286565315
med,50,67,34,11.788789447139608,4,2.308524324961907
med,50,68,29,28.852276838432097,2,1.2557297771238423
med,50,69,15,22.959598039119538,1,1.0
med,50,70,47,10.963484337143427,6,3.10885222300288
med,50,70,79,11.247968171095351,7,3.301110240342439
med,50,70,80,10.723675701097816,8,3.412704023737389
med,50,71,3,14.098426108566596,1,1.0
med,50,71,58,14.19610742216911,2,1.0089768957553045
med,50,72,48,19.37592764632644,4,1.463057349876024
med,50,72,81,19.731692729119636,5,1.6368060310237393
med,50,73,15,281.0699842347689,1,1.0
med,50,74,65,37.09064937907082,4,3.006671764558912
med,50,74,66,38.08486129495866,5,3.0209452405294273
med,50,75,15,271.2704481248681,1,1.0
med,50,76,11,95.56336204249875,3,1.2486402375615284
med,50,76,86,94.73977288872679,4,1.2593967162194086
med,50,77,75,93.88257285179927,5,2.769762740321488
med,50,77,82,100.42219999811051,6,2.8104737993458984
med,50,77,91,102.72236249419933,7,2.8342933350783275
med,50,78,85,27.018421837829504,4,2.7420578763894867
med,50,78,93,28.338588629276497,5,2.8426194001601544
med,50,79,54,109.29893851538888,3,2.573108011847417
med,50,79,56,96.6767025728338,4,2.2990204055469285
med,50,79,57,100.53251118168151,5,2.4156742483103604
med,50,80,74,90.69430721724257,2,1.0126885883738823
med,50,81,15,129.83551863137262,1,1.0
med,50,82,7,29.893660777353524,3,1.8036021474955823
med,50,82,8,32.503196347037026,4,2.1455227466169005
med,50,82,71,30.846724234561353,4,1.8910511820371965
med,50,82,72,31.23182559207528,5,1.9292364641252624
med,50,82,73,32.06258618226556,6,2.1457250537712964
med,50,83,44,13.695187388190604,4,1.1156065238486315
med,50,83,45,14.474197923584642,5,1.1851486781840093
med,50,84,52,26.506805182933178,3,1.3370245715628644
med,50,84,53,26.490967443219336,4,1.3630208119079976
med,50,85,74,235.9709162889107,2,1.05754245469005
med,50,86,20,17.819640835901087,3,2.2308271188971056
med,50,86,28,16.0346513728715,4,2.4564307405454042
med,50,86,39,15.678950521312203,5,2.9984059998904544
med,50,87,15,278.2736919073746,1,1.0
med,50,88,9,25.574404575655432,2,1.6272137732449004
med,50,88,10,24.399547800318935,3,1.8063359265773804
med,50,88,13,24.864035984461637,3,1.615823375866051
med,50,88,14,23.919784315579854,4,1.941265888434326
med,50,88,83,25.217600664176427,3,1.6260285565135844
med,50,88,84,24.499650736206867,4,1.7167831752012994
med,50,88,92,24.485028064130763,5,1.750635692735854
med,50,89,15,174.68521354477383,1,1.0
med,50,90,46,40.91605748858763,5,3.7804893122181964
med,50,90,78,39.31642718460375,6,3.4893702083817453
med,50,91,30,139.18580421958714,3,1.5067412154947182
med,50,92,4,20.548450129629927,4,3.2931240587006805
med,50,92,5,19.773852123899513,5,3.2583128274426367
med,50,92,6,19.071033433054986,7,4.169343539857951
med,50,92,12,20.688177023083743,5,3.336872427427752
med,50,92,70,20.79826484018152,5,3.3112044148997395
med,50,92,90,20.904658361200827,6,3.396308301357916
med,50,93,15,270.51305900688055,1,1.0
med,50,94,55,14.150832687976033,4,2.8977657092017846
med,50,95,22,119.14964934659238,4,2.037764069542178
med,50,95,23,120.2992455657353,5,2.0119523345104553
med,50,95,24,119.00683836890533,5,2.047409677581506
med,50,95,25,123.20425310662608,6,2.0208333732473593
med,50,96,43,41.51027498129807,4,3.1567031215725128
med,50,97,63,16.760400269334585,3,1.0282542460314343
med,50,98,62,15.519211113677214,3,1.2545746548913594
med,50,98,88,13.722407685871024,4,1.275390495672591
med,50,98,89,13.325519234284657,5,1.2684379576198577
med,50,99,1,16.156022060132212,3,1.487347495236048
med,50,99,35,16.487295272434128,4,1.556323541470596
med,50,99,36,17.08129104897724,5,1.5377992112387078
med,50,99,37,17.19353991334323,5,1.5491984844279014
med,50,99,38,17.11505415217499,6,1.7034133330365548
med,50,100,67,49.38241983005664,5,1.8332062763221304
med,50,100,68,47.3024352612061,6,1.876704864025315
med,50,100,69,48.31343041038082,6,1.8899025298599308
med,50,101,17,166.04676053103975,3,1.3649982656483046
med,50,101,19,43.40208479341761,4,2.1513988058257656
med,50,102,53,7.1683960839972,3,1.021713647296002
med,50,102,54,7.206860153726959,4,1.0552939269433312
med,50,103,16,49.41377306002698,1,1.0
med,50,104,16,306.0731413046841,1,1.0
med,50,104,18,161.55651094373465,2,1.1644157264410113
med,50,104,20,83.32534153315372,3,1.4605446532869402
med,50,104,22,36.20200776303245,5,2.4851550051371047
med,50,105,37,9.196735951315587,4,2.1681497077291603
med,50,106,16,238.17348294298063,1,1.0
med,50,107,43,117.56504820092469,3,2.4533431188643546
med,50,107,47,118.29569396662671,4,2.467935660423901
med,50,108,16,254.51752641082788,1,1.0
med,50,109,7,7.354593540628031,2,1.4097834141572927
med,50,110,16,161.07788236687676,1,1.0
med,50,111,16,256.30464159358803,1,1.0
med,50,112,16,106.56250151019101,1,1.0
med,50,113,16,346.6468222819094,1,1.0
med,50,114,16,188.28771076113148,1,1.0
med,50,114,32,43.43353369127321,2,1.8426289747611648
med,50,114,33,23.150001948208285,3,2.0022102526027314
med,50,115,29,9.125413250524977,4,2.285276257751777
med,50,116,28,13.710956165501734,2,1.981191009855451
med,50,117,16,22.09821514515431,1,1.0
med,50,117,56,24.493880777152565,2,1.0030475127852214
med,50,118,16,237.10424698070216,1,1.0
med,50,119,46,90.73854297750378,4,3.044314213521831
med,50,119,62,71.74897796746491,5,2.9307433098940674
med,50,120,57,110.8589399099217,4,1.4571981754483843
med,50,121,12,22.67811087668959,1,1.0
med,50,121,67,22.37333109371939,2,1.0032370348956585
med,50,122,16,81.46833223576884,1,1.0
med,50,123,16,32.66291427695829,1,1.0
med,50,124,1,6.493573033598167,2,1.2742204329083942
med,50,124,2,6.483861255467091,3,1.3322689396594902
med,50,124,36,6.494208527793958,4,1.3288899126876308
med,50,125,41,24.296822600140075,3,2.787513493591391
med,50,125,42,23.585897057334513,4,2.869088452028221
med,50,125,48,24.826429496354454,5,2.879230315477763
med,50,126,10,13.66093743925203,5,3.5561282139793424
med,50,126,63,15.232058135648922,5,2.8395523353593886
med,50,126,65,13.944789465000733,6,3.5280397961082053
med,50,127,16,56.46103620606118,1,1.0
med,50,128,15,31.51972929415027,5,2.1408032973697693
med,50,128,72,31.26149800110421,6,2.156012608831917
med,50,129,16,14.96100637976964,1,1.0
med,50,130,8,33.448904073012045,4,2.036852220073143
med,50,130,9,35.04031409535297,5,1.9191011992718352
med,50,130,58,36.445711992418914,5,1.9010180158062926
med,50,130,59,33.089018671085114,6,2.1350271690937164
med,50,131,35,84.18929662338424,2,1.751023572537721
med,50,131,55,63.65066931311515,3,1.5487953460448585
med,50,131,64,53.118144806424645,4,1.5857038095296088
med,50,132,16,13.810527358481604,1,1.0
med,50,133,3,85.26116863724243,5,3.182441562209421
med,50,133,4,104.9205888921288,5,3.4791766325965625
med,50,133,5,98.49743357329419,6,3.3714137813741645
med,50,133,6,113.2515877956123,7,3.6650777321485313
med,50,133,38,84.57571038425709,6,3.129653449886004
med,50,133,39,100.92433311905204,7,3.451862795190258
med,50,133,52,116.86777560338574,8,3.715907369427568
med,50,134,11,10.601870893267181,4,2.9700225789503496
med,50,134,66,10.953969499638353,5,2.974296623481411
med,50,135,16,41.40540779653403,1,1.0
med,50,136,30,11.591435793649678,3,1.6266837633938394
med,50,136,31,11.291360563782847,4,1.7569958951510474
med,50,137,40,14.195813614130465,3,1.694565766294842
med,50,138,23,211.8597800622589,4,1.9630732917429523
med,50,138,24,130.47822638788625,5,2.388105627954302
med,50,138,34,155.28972602735777,6,2.3581915038257497
med,50,138,44,118.68280478618861,7,2.9954493778269193
med,50,138,71,111.64009020530193,8,3.938445579624883
med,50,139,49,15.055221503840531,8,5.550609064906008
med,50,139,50,14.756522034397518,9,5.5944572346703625
med,50,139,51,14.383246582573884,10,6.007209034105681
med,50,140,67,23.020632208070328,2,1.9789347644755286
med,50,140,68,21.012603507741826,3,2.2063532385708626
med,50,141,21,91.64202665931612,2,1.4387269059184253
med,50,141,25,72.5393563002488,3,1.4350261659346715
med,50,142,16,8.217830927465386,1,1.0
med,50,142,21,7.960806615241081,2,1.04353757595221
med,50,143,12,13.000894009169503,1,1.0
med,50,144,16,59.87514324514561,1,1.0
med,50,145,45,33.9565075362998,6,5.146986768096735
med,50,145,60,26.272755029760912,6,3.924860736440812
med,50,145,61,27.879786511977137,7,4.832531198200363
med,50,146,16,172.8972403368615,1,1.0
med,50,147,14,41.82261783390134,6,3.236561623017856
med,50,147,69,42.30488669992403,6,3.17726022675199
med,50,147,70,41.51371291293153,7,3.2815885362517094
med,50,148,13,11.758727791717265,2,1.9987739339163872
med,50,149,16,30.669588724192675,1,1.0
med,50,150,26,25.390648503449533,5,2.203360579743739
med,50,150,27,25.769298121739112,6,2.1018432113095984
med,50,151,15,33.3706237016879,3,2.4137787715361907
med,50,151,19,29.649077007544843,4,2.764445450644941
med,50,151,22,26.06812020369012,5,3.080380216564401
med,50,152,68,46.32884772345359,4,1.1572097218064212
med,50,152,70,48.31626546082752,5,1.6250623936713662
med,50,152,79,44.9568946344406,6,1.2053183117721438
med,50,153,12,18.598730100491927,1,1.0
med,50,154,6,153.005051369864,1,1.0
med,50,154,80,199.1700857624622,2,1.0070102800720084
med,50,155,53,17.112777709426766,4,1.3891922861022068
med,50,155,54,16.484508974792178,5,1.3222000003108698
med,50,155,76,17.268633611549266,5,1.3278697773594215
med,50,155,77,16.762654842044473,6,1.3385963716742562
med,50,155,78,17.66407860980796,7,1.457886912418549
med,50,156,80,86.60743956939774,2,1.4887956314492063
med,50,157,12,209.43301262557515,1,1.0
med,50,158,2,14.073054215703912,3,1.6661889751277463
med,50,158,4,15.452704899000471,3,2.2781453515383774
med,50,158,5,19.611359339864958,4,2.6211797636488243
med,50,158,38,14.170579778369198,4,1.688304410765754
med,50,158,52,19.153351233615695,5,2.5721779471458324
med,50,158,69,14.283270580968436,5,1.7141141997613902
med,50,158,75,22.901026462780937,6,2.849772212442419
med,50,159,12,416.1341642488957,1,1.0
med,50,160,10,8.39535622850642,2,1.893515273825617
med,50,160,11,8.39539675439012,3,1.902288362774266
med,50,160,89,8.458888985679529,4,1.9092803282758977
med,50,161,45,26.12239191196749,5,3.4376702668797625
med,50,162,18,12.140700485078444,3,1.3657251438058562
med,50,162,32,12.948977381529392,4,1.4042236305473772
med,50,163,66,80.59527779631783,3,1.1516082301034174
med,50,164,26,10.34032889743031,5,2.8634491925608065
med,50,165,80,14.147690876569245,2,1.4908842815268109
med,50,165,84,14.801150136565822,3,1.5993023855690705
med,50,166,14,150.92550625566565,2,1.4250562117457102
med,50,166,20,157.90714969352572,3,1.4196390659559064
med,50,167,3,16.632317400796115,6,3.9881733146094285
med,50,167,46,16.546738637394036,7,1.7796470492899226
med,50,167,47,16.463371337295975,7,4.079808997340074
med,50,168,6,308.05333333294567,1,1.0
med,50,168,80,343.08753499107684,2,1.0559109191995513
med,50,169,28,6.156109913546341,3,1.2326088708770273
med,50,170,63,231.2574971035841,3,1.9729703875053954
med,50,171,12,184.25143566984,1,1.0
med,50,172,7,7.4832241460010405,3,2.138607893482009
med,50,172,82,7.460590328394176,4,2.167489039291014
med,50,173,62,12.152707410226027,5,1.6575448412824272
med,50,174,56,28.606125019682857,6,3.523342159249338
med,50,174,57,28.870272825823786,7,3.6260447063008763
med,50,175,8,132.4494490310333,3,1.0430479296449886
med,50,175,9,133.28705367366607,4,1.041475096551108
med,50,175,83,115.14187552819662,4,1.0482515303399036
med,50,175,87,149.43022000823478,4,1.0511158901402857
med,50,175,88,142.51823504144159,5,1.047475438085978
med,50,176,36,17.799311038837605,4,2.416989828069413
med,50,177,12,77.51525468555879,1,1.0
med,50,178,48,40.92709694464245,4,2.87494399989429
med,50,178,49,39.259734656457056,5,2.9443362224930927
med,50,178,50,42.48727439211271,5,2.87452308141742
med,50,178,51,39.16219075032982,6,3.028630498597009
med,50,179,12,28.326683968343264,1,1.0
med,50,179,13,24.339512743816094,2,1.2289799421597167
med,50,180,12,51.40821993316096,1,1.0
med,50,181,44,36.20033865201202,5,2.5347646923043703
med,50,181,86,36.62779900920752,6,2.6148395609104695
med,50,182,23,19.496897503926405,4,3.677089505946157
med,50,182,24,19.35289244965109,5,3.6044454747002135
med,50,182,27,19.356831720071206,6,4.691640874167896
med,50,183,43,12.97831367235733,4,3.098298762954061
med,50,184,29,16.225194784054626,5,3.790350862308571
med,50,185,25,27.07359610520177,5,2.6344093014932524
med,50,186,17,268.23725850942657,2,1.1721028196939138
med,50,187,12,147.67084884966476,1,1.0
med,50,188,16,4.824225643199741,3,1.2874070136922247
med,50,188,39,4.965533414945876,4,1.3174682536334386
med,50,188,40,4.972949644218054,5,1.3432278683090635
med,50,189,65,162.146666666613,4,2.7145810740132554
med,50,189,71,121.50381244109748,4,2.7339721098060927
med,50,189,72,135.6641985646472,5,2.7417476558907663
med,50,189,73,116.61877714664222,6,2.7516485153774943
med,50,189,74,136.36304269613782,6,2.754331048402906
med,50,190,1,16.216589574808122,5,1.7716634761362167
med,50,190,33,17.202502725505337,5,1.9498989938339784
med,50,190,34,16.781367997128676,6,1.8785281169466648
med,50,191,80,34.18767194701848,2,1.095203820322578
med,50,191,81,32.270081068385565,3,1.2031184005515128
med,50,192,21,25.147942781633997,2,1.9149607091732836
med,50,193,55,257.3397545654924,3,1.567466348859871
med,50,193,58,269.0915284277123,3,1.4157336859773333
med,50,193,59,272.2564687970992,4,1.4320114371476602
med,50,193,60,292.1080622762402,4,1.5104346372616513
med,50,194,37,10.427466063029701,4,1.6974619666544426
med,50,195,61,141.66233053628588,3,2.019069265680045
med,50,195,64,135.71882988924568,4,2.019459531051067
med,50,196,12,54.45968220556527,1,1.0
med,50,197,35,21.075700072187,4,1.3909192781900437
med,50,197,67,20.474694095091408,5,1.3620252384122755
med,50,198,85,28.936779103945916,3,2.4297331057942286
med,50,199,30,14.083186907329992,7,3.872143963024611
med,50,199,31,14.695450236446424,8,4.0182426548574615
med,50,200,41,93.80643456692268,4,1.341987799078156
med,50,200,42,99.39369863016788,5,1.3351446133110647
med,50,201,36,25.64574182984878,3,2.262057638779653
